"Fechas";"Cadena";"Código SAP POS";"Región";"Comuna";"Local";"Online/Offline";"División";"Valores PVP c/IVA"
"Agosto 2024";"Salcobrand";"3410701";"05 - Valparaíso";"Valparaíso";"469 Salcobrand - Plaza Aníbal Pinto, Esq. Malgrejo, Valparaíso";"Offline";"Lifestyle";"48.998,250000"
"Noviembre 2024";"Salcobrand";"3399378";"05 - Valparaíso";"Quilpué";"047 Salcobrand - Claudio Vicuña 790, Quilpué";"Offline";"Lifestyle";"344.643,039994"
"Julio 2024";"Salcobrand";"3410662";"13 - Metropolitana de Santiago";"San Bernardo";"141 Salcobrand - Av. Jorge Alessandri 20040, San Bernardo";"Offline";"Lifestyle";"17.998,750000"
"Febrero 2024";"Salcobrand";"3400941";"10 - Los Lagos";"Puerto Montt";"080 Salcobrand - Antonio Varas 599, Puerto Montt";"Offline";"Lifestyle";"41.298,950000"
"Mayo 2024";"Salcobrand";"3399382";"05 - Valparaíso";"Viña del Mar";"381 Salcobrand - Av. Valparaíso 532-536, Viña del Mar";"Offline";"Lifestyle";"350.490,699995"
"Abril 2024";"Cruz Verde";"3401442";"13 - Metropolitana de Santiago";"Lo Barnechea";"0462 Cruz Verde - José Alcalde Delano 10630, Lo Barnechea";"Offline";"Lifestyle";"23.469,180000"
"Diciembre 2024";"Cruz Verde";"3401715";"01 - Tarapacá";"Iquique";"9009 Cruz Verde - Vivar 1091, Iquique";"Offline";"Lifestyle";"205.445,170000"
"Septiembre 2024";"Cruz Verde";"3401758";"13 - Metropolitana de Santiago";"Santiago";"9065 Cruz Verde - Agustinas 2078, Santiago";"Offline";"Lifestyle";"190.534,470000"
"Octubre 2024";"Cruz Verde";"3401290";"08 - Biobío";"Concepción";"C11 Cruz Verde - Barros Arana 780, Concepción";"Offline";"Lifestyle";"346.658,900000"
"Noviembre 2024";"Cruz Verde";"3436393";"03 - Atacama";"Copiapó";"1205 Cruz Verde - Colipi 484, Copiapó";"Offline";"Lifestyle";"374.584,630000"
"Octubre 2024";"Cruz Verde";"3401525";"08 - Biobío";"Hualpén";"0979 Cruz Verde - Av. Costanera Norte 978, Hualpén";"Offline";"Lifestyle";"184.112,040000"
"Octubre 2024";"Cruz Verde";"3401332";"08 - Biobío";"Los Ángeles";"0122 Cruz Verde - Colón 341, Los Ángeles";"Offline";"Lifestyle";"83.827,170000"
"Agosto 2024";"Cruz Verde";"3401409";"13 - Metropolitana de Santiago";"Puente Alto";"0385 Cruz Verde - Av. Diego Portales 06303, Puente Alto";"Offline";"Lifestyle";"299.646,760000"
"Diciembre 2024";"Cruz Verde";"3401377";"13 - Metropolitana de Santiago";"Las Condes";"0276 Cruz Verde - Av. Los Militares 6900, Las Condes";"Offline";"Lifestyle";"244.298,670000"
"Marzo 2024";"Maicao";"3410742";"08 - Biobío";"Lota";"463 Maicao - Caupolicán # 201";"Offline";"Lifestyle";"2.039.440,944800"
"Enero 2024";"Maicao";"3394293";"04 - Coquimbo";"Coquimbo";"218 Maicao - Aldunate 1416, Coquimbo";"Offline";"Lifestyle";"946.983,971500"
"Agosto 2024";"Maicao";"3394425";"13 - Metropolitana de Santiago";"La Cisterna";"248 Maicao - Américo Vespucio 75, La Cisterna";"Offline";"Lifestyle";"5.804.778,754597"
"Octubre 2024";"Maicao";"3394492";"13 - Metropolitana de Santiago";"Puente Alto";"007 Maicao - Concha y Toro 114, Puente Alto";"Offline";"Lifestyle";"2.595.322,146200"
"Junio 2024";"Maicao";"3399000";"04 - Coquimbo";"Illapel";"276 Maicao - Constitución 415, Illapel";"Offline";"Lifestyle";"4.443.211,159097"
"Noviembre 2024";"Maicao";"3399178";"10 - Los Lagos";"Quellón";"277 Maicao - Juan Ladrilleros 408, Quellón";"Offline";"Lifestyle";"3.232.436,031999"
"Julio 2024";"Maicao";"3399026";"05 - Valparaíso";"Quillota";"090 Maicao - Chacabuco 232, Quillota";"Offline";"Lifestyle";"2.021.727,033200"
"Abril 2024";"Maicao";"3394432";"13 - Metropolitana de Santiago";"La Cisterna";"069 Maicao - Av. Américo Vespucio 75, La Cisterna";"Offline";"Lifestyle";"5.951.853,198899"
"Enero 2024";"Maicao";"3399683";"02 - Antofagasta";"Tocopilla";"220 Maicao - 21 de Mayo #1705, Tocopilla";"Offline";"Lifestyle";"877.481,021900"
"Julio 2024";"Maicao";"3399208";"11 - Aysén del General Carlos Ibañez del Campo";"Coyhaique";"076 Maicao - Av. Bilbao 280, Coyhaique";"Offline";"Lifestyle";"3.242.309,949900"
"Diciembre 2024";"Maicao";"3399031";"05 - Valparaíso";"Quilpué";"278 Maicao - Claudio Vicuña 868, Quilpué";"Offline";"Lifestyle";"11.648.641,928694"
"Junio 2024";"Maicao";"3410738";"09 - La Araucanía";"Temuco";"457 Maicao - Manuel Bulnes # 537, local 101";"Offline";"Lifestyle";"1.450.687,016799"
"Noviembre 2024";"Maicao";"3399001";"04 - Coquimbo";"La Serena";"454 Maicao - Gregorio Cordovez # 516";"Offline";"Lifestyle";"2.851.485,913500"
"Junio 2024";"Maicao";"3399265";"13 - Metropolitana de Santiago";"Cerrillos";"293 Maicao - Av. Américo Vespucio 1501, Cerrillos";"Offline";"Lifestyle";"1.265.905,018700"
"Enero 2024";"Maicao";"3399117";"08 - Biobío";"Curanilahue";"253 Maicao - Arturo Prat 1280, Curanilahue";"Offline";"Lifestyle";"3.979.810,010399"
"Septiembre 2024";"Maicao";"3399064";"06 - Libertador General Bernardo OHiggins";"San Fernando";"214 Maicao - Manuel Rodríguez 734, San Fernando";"Offline";"Lifestyle";"2.061.215,041200"
"Febrero 2024";"Maicao";"3399119";"08 - Biobío";"Arauco";"227 Maicao - Esmeralda 312, Arauco";"Offline";"Lifestyle";"4.356.814,909998"
"Febrero 2024";"Maicao";"3399232";"13 - Metropolitana de Santiago";"Recoleta";"436 Maicao - Dorsal 605, Recoleta";"Offline";"Lifestyle";"1.369.558,969100"
"Julio 2024";"Maicao";"3399227";"13 - Metropolitana de Santiago";"Melipilla";"210 Maicao - Ortuzar 935, Melipilla";"Offline";"Lifestyle";"1.266.436,936800"
"Diciembre 2024";"Maicao";"3399225";"13 - Metropolitana de Santiago";"Colina";"249 Maicao - Av. Inmaculada Concepción 060, Colina";"Offline";"Lifestyle";"5.884.791,986499"
"Marzo 2024";"Maicao";"3399265";"13 - Metropolitana de Santiago";"Cerrillos";"293 Maicao - Av. Américo Vespucio 1501, Cerrillos";"Offline";"Lifestyle";"1.022.064,974700"
"Noviembre 2024";"Maicao";"3436209";"04 - Coquimbo";"Vicuña";"467 Maicao - Gabriela Mistral 435, Vicuña";"Offline";"Lifestyle";"2.127.368,842899"
"Septiembre 2024";"Maicao";"3394401";"15 - Arica y Parinacota";"Arica";"258 Maicao - 21 de Mayo #465, Arica";"Offline";"Lifestyle";"713.340,026000"
"Junio 2024";"Maicao";"3399229";"13 - Metropolitana de Santiago";"Melipilla";"058 Maicao - Serrano 395, Melipilla";"Offline";"Lifestyle";"3.231.765,954900"
"Julio 2024";"Maicao";"3399179";"10 - Los Lagos";"Ancud";"062 Maicao - Pudeto 254, Ancud";"Offline";"Lifestyle";"3.161.453,079399"
"Marzo 2024";"Maicao";"3399090";"07 - Maule";"Parral";"081 Maicao - Aníbal Pinto 632, Parral";"Offline";"Lifestyle";"5.659.712,875600"
"Enero 2024";"Maicao";"3410738";"09 - La Araucanía";"Temuco";"457 Maicao - Manuel Bulnes # 537, local 101";"Offline";"Lifestyle";"983.425,996000"
"Agosto 2024";"Maicao";"3436209";"04 - Coquimbo";"Vicuña";"467 Maicao - Gabriela Mistral 435, Vicuña";"Offline";"Lifestyle";"1.830.532,993800"
"Febrero 2024";"Maicao";"3399032";"05 - Valparaíso";"Calera";"018 Maicao - José Joaquín Pérez 142, Calera";"Offline";"Lifestyle";"1.124.819,011400"
"Septiembre 2024";"Maicao";"3399161";"09 - La Araucanía";"Temuco";"063 Maicao - Bulnes 303, Temuco";"Offline";"Lifestyle";"1.277.784,062800"
"Agosto 2024";"Maicao";"3399325";"14 - Los Ríos";"La Unión";"211 Maicao - Esmeralda 706, La Unión";"Offline";"Lifestyle";"3.667.425,883100"
"Noviembre 2024";"Maicao";"3399158";"09 - La Araucanía";"Villarrica";"405 Maicao - Camilo Henríquez 425, Villarrica";"Offline";"Lifestyle";"2.500.746,110800"
"Agosto 2024";"Maicao";"3436307";"14 - Los Ríos";"Río Bueno";"465 Maicao - Comercio # 569, locales 5-6, Río Bueno";"Offline";"Lifestyle";"2.852.510,003699"
"Octubre 2024";"Maicao";"3394396";"05 - Valparaíso";"Valparaíso";"425 Maicao - Av. Argentina 602, Valparaíso";"Offline";"Lifestyle";"1.485.275,021300"
"Agosto 2024";"Maicao";"3399023";"05 - Valparaíso";"Quillota";"020 Maicao - Arturo Prat 172, Quillota";"Offline";"Lifestyle";"3.865.841,794499"
"Octubre 2024";"Maicao";"3399222";"13 - Metropolitana de Santiago";"Talagante";"232 Maicao - Av. Bernardo OHiggins 1074, Talagante";"Offline";"Lifestyle";"2.921.353,134000"
"Octubre 2024";"Maicao";"3399099";"07 - Maule";"Curicó";"266 Maicao - Peña 884, Curicó";"Offline";"Lifestyle";"1.029.950,021800"
"Octubre 2024";"Maicao";"3394401";"15 - Arica y Parinacota";"Arica";"258 Maicao - 21 de Mayo #465, Arica";"Offline";"Lifestyle";"654.339,028700"
"Octubre 2024";"Maicao";"3399126";"08 - Biobío";"Concepción";"400 Maicao - Barros Arana 780, Concepción";"Offline";"Lifestyle";"2.693.614,123199"
"Agosto 2024";"Maicao";"3399178";"10 - Los Lagos";"Quellón";"277 Maicao - Juan Ladrilleros 408, Quellón";"Offline";"Lifestyle";"4.401.337,915100"
"Marzo 2024";"Maicao";"3399236";"13 - Metropolitana de Santiago";"Maipú";"422 Maicao - Av. Américo Vespucio 399, Maipú";"Offline";"Lifestyle";"1.550.044,020000"
"Febrero 2024";"Maicao";"3399229";"13 - Metropolitana de Santiago";"Melipilla";"058 Maicao - Serrano 395, Melipilla";"Offline";"Lifestyle";"2.030.507,138800"
"Marzo 2024";"Maicao";"3399162";"09 - La Araucanía";"Lautaro";"452 Maicao - Av Bernardo OHiggins # 978 Local 1, Lautaro";"Offline";"Lifestyle";"2.402.212,908900"
"Noviembre 2024";"Maicao";"3399065";"06 - Libertador General Bernardo OHiggins";"Santa Cruz";"040 Maicao - Rafael Cassanova 239, Santa Cruz";"Offline";"Lifestyle";"3.713.461,925600"
"Noviembre 2024";"Maicao";"3399214";"12 - Magallanes y de la Antártica Chilena";"Punta Arenas";"281 Maicao - Carlos Bories 735, Punta Arenas";"Offline";"Lifestyle";"1.319.181,033100"
"Diciembre 2024";"Maicao";"3394435";"13 - Metropolitana de Santiago";"Santiago";"233 Maicao - San Diego 2102, Santiago";"Offline";"Lifestyle";"4.405.824,036598"
"Diciembre 2024";"Maicao";"3394388";"05 - Valparaíso";"San Felipe";"023 Maicao - Prat 219, San Felipe";"Offline";"Lifestyle";"12.078.265,903188"
"Octubre 2024";"Maicao";"3399162";"09 - La Araucanía";"Lautaro";"452 Maicao - Av Bernardo OHiggins # 978 Local 1, Lautaro";"Offline";"Lifestyle";"2.373.685,074600"
"Octubre 2024";"Maicao";"3394388";"05 - Valparaíso";"San Felipe";"023 Maicao - Prat 219, San Felipe";"Offline";"Lifestyle";"2.827.358,127999"
"Septiembre 2024";"Maicao";"3399063";"06 - Libertador General Bernardo OHiggins";"Santa Cruz";"012 Maicao - Rafael Cassanova 388, Santa Cruz";"Offline";"Lifestyle";"3.039.448,055696"
"Diciembre 2024";"Maicao";"3436231";"08 - Biobío";"Concepción";"471 Maicao - Barros Arana 541, Concepción";"Offline";"Lifestyle";"4.460.433,053300"
"Agosto 2024";"Maicao";"3399118";"08 - Biobío";"Talcahuano";"078 Maicao - Colón 260, Talcahuano";"Offline";"Lifestyle";"3.853.739,887197"
"Diciembre 2024";"Maicao";"3410742";"08 - Biobío";"Lota";"463 Maicao - Caupolicán # 201";"Offline";"Lifestyle";"6.013.932,012196"
"Diciembre 2024";"Maicao";"3399239";"13 - Metropolitana de Santiago";"Maipú";"291 Maicao - Av. 5 de Abril #33, Maipú";"Offline";"Lifestyle";"10.336.296,207994"
"Noviembre 2024";"Maicao";"3436307";"14 - Los Ríos";"Río Bueno";"465 Maicao - Comercio # 569, locales 5-6, Río Bueno";"Offline";"Lifestyle";"2.770.552,847300"
"Diciembre 2024";"Maicao";"3436330";"13 - Metropolitana de Santiago";"Independencia";"472 Maicao - Independencia 801, local 2, Independencia";"Offline";"Lifestyle";"1.807.110,045299"
"Julio 2024";"Maicao";"3394390";"05 - Valparaíso";"San Antonio";"053 Maicao - Av. Centenario 158, San Antonio";"Offline";"Lifestyle";"1.138.161,017700"
"Julio 2024";"Maicao";"3399184";"10 - Los Lagos";"Puerto Varas";"205 Maicao - Del Salvador 240, Puerto Varas";"Offline";"Lifestyle";"716.540,947500"
"Abril 2024";"Maicao";"3399087";"07 - Maule";"San Javier de Loncomilla";"094 Maicao - Arturo Prat 2378-2382, San Javier de Loncomilla";"Offline";"Lifestyle";"6.599.711,178197"
"Diciembre 2024";"Maicao";"3399155";"09 - La Araucanía";"Victoria";"251 Maicao - General Lagos 570, Victoria";"Offline";"Lifestyle";"13.475.977,773295"
"Julio 2024";"Maicao";"3399236";"13 - Metropolitana de Santiago";"Maipú";"422 Maicao - Av. Américo Vespucio 399, Maipú";"Offline";"Lifestyle";"1.202.546,991100"
"Septiembre 2024";"Maicao";"3394389";"05 - Valparaíso";"Viña del Mar";"025 Maicao - Av. Valparaíso 612, Viña del Mar";"Offline";"Lifestyle";"2.941.266,153699"
"Mayo 2024";"Maicao";"3399159";"09 - La Araucanía";"Pucón";"419 Maicao - Bernardo OHiggins 372, Pucón";"Offline";"Lifestyle";"2.969.193,894800"
"Junio 2024";"Maicao";"3394426";"13 - Metropolitana de Santiago";"San Bernardo";"267 Maicao - Eyzaguirre 509, San Bernardo";"Offline";"Lifestyle";"2.194.776,964100"
"Agosto 2024";"Maicao";"3399065";"06 - Libertador General Bernardo OHiggins";"Santa Cruz";"040 Maicao - Rafael Cassanova 239, Santa Cruz";"Offline";"Lifestyle";"3.709.193,990600"
"Diciembre 2024";"Maicao";"3399162";"09 - La Araucanía";"Lautaro";"452 Maicao - Av Bernardo OHiggins # 978 Local 1, Lautaro";"Offline";"Lifestyle";"9.044.743,857094"
"Noviembre 2024";"Maicao";"3399222";"13 - Metropolitana de Santiago";"Talagante";"232 Maicao - Av. Bernardo OHiggins 1074, Talagante";"Offline";"Lifestyle";"3.529.186,082099"
"Octubre 2024";"Maicao";"3399156";"09 - La Araucanía";"Angol";"287 Maicao - Lautaro 38, Angol";"Offline";"Lifestyle";"3.447.727,202500"
"Mayo 2024";"Maicao";"3394426";"13 - Metropolitana de Santiago";"San Bernardo";"267 Maicao - Eyzaguirre 509, San Bernardo";"Offline";"Lifestyle";"2.785.026,841100"
"Abril 2024";"Maicao";"3399183";"10 - Los Lagos";"Puerto Montt";"213 Maicao - Antonio Varas 834, Puerto Montt";"Offline";"Lifestyle";"1.620.344,936000"
"Marzo 2024";"Maicao";"3399026";"05 - Valparaíso";"Quillota";"090 Maicao - Chacabuco 232, Quillota";"Offline";"Lifestyle";"2.059.763,110300"
"Junio 2024";"Maicao";"3399262";"13 - Metropolitana de Santiago";"Santiago";"289 Maicao - Av. Libertador Bernardo OHiggins 1322, Santiago";"Offline";"Lifestyle";"773.379,024600"
"Mayo 2024";"Maicao";"3399229";"13 - Metropolitana de Santiago";"Melipilla";"058 Maicao - Serrano 395, Melipilla";"Offline";"Lifestyle";"3.627.445,774400"
"Mayo 2024";"Maicao";"3399239";"13 - Metropolitana de Santiago";"Maipú";"291 Maicao - Av. 5 de Abril #33, Maipú";"Offline";"Lifestyle";"2.782.033,931600"
"Abril 2024";"Maicao";"3394437";"13 - Metropolitana de Santiago";"San Bernardo";"296 Maicao - Presidente Jorge Alessandri Rodríguez 20040, San Bernardo";"Offline";"Lifestyle";"1.526.050,050000"
"Mayo 2024";"Maicao";"3394423";"13 - Metropolitana de Santiago";"La Florida";"028 Maicao - Av. Vicuña Mackenna 6100, La Florida";"Offline";"Lifestyle";"2.511.708,843000"
"Septiembre 2024";"Maicao";"3399091";"07 - Maule";"Talca";"017 Maicao - Uno Sur 1598, Talca";"Offline";"Lifestyle";"3.140.510,102800"
"Noviembre 2024";"Maicao";"3399118";"08 - Biobío";"Talcahuano";"078 Maicao - Colón 260, Talcahuano";"Offline";"Lifestyle";"2.496.266,855600"
"Julio 2024";"Maicao";"3399340";"16 - Ñuble";"Chillán";"224 Maicao - Cinco de Abril 740, Chillán";"Offline";"Lifestyle";"2.426.511,030999"
"Abril 2024";"Maicao";"3394291";"03 - Atacama";"Vallenar";"084 Maicao - Arturo Prat 1035, Vallenar";"Offline";"Lifestyle";"3.324.581,075900"
"Abril 2024";"Maicao";"3394397";"15 - Arica y Parinacota";"Arica";"065 Maicao - 21 de Mayo #233, Arica";"Offline";"Lifestyle";"1.002.345,984500"
"Junio 2024";"Maicao";"3399187";"10 - Los Lagos";"Puerto Montt";"215 Maicao - Illapel 10, Puerto Montt";"Offline";"Lifestyle";"2.027.400,025000"
"Junio 2024";"Maicao";"3394432";"13 - Metropolitana de Santiago";"La Cisterna";"069 Maicao - Av. Américo Vespucio 75, La Cisterna";"Offline";"Lifestyle";"6.235.500,028099"
"Abril 2024";"Maicao";"3399118";"08 - Biobío";"Talcahuano";"078 Maicao - Colón 260, Talcahuano";"Offline";"Lifestyle";"3.312.100,927100"
"Julio 2024";"Maicao";"3399243";"13 - Metropolitana de Santiago";"Estación Central";"252 Maicao - San Francisco de Borja, Local 300, Estación Central";"Offline";"Lifestyle";"1.553.706,994700"
"Julio 2024";"Ahumada";"3399557";"05 - Valparaíso";"Villa Alemana";"159 Ahumada - Av. Valparaíso 702, Villa Alemana";"Offline";"Lifestyle";"348.884,200000"
"Junio 2024";"Ahumada";"3411405";"16 - Ñuble";"Chillán";"478 Ahumada - Av. Collin 698, Chillán";"Offline";"Lifestyle";"152.938,800000"
"Septiembre 2024";"Ahumada";"3411440";"13 - Metropolitana de Santiago";"Providencia";"272 Ahumada - Av. Los Leones 1160, Providencia";"Offline";"Lifestyle";"240.237,200000"
"Julio 2024";"Ahumada";"3411459";"04 - Coquimbo";"La Serena";"585 Ahumada - Av. Regimiento Arica 61, La Serena";"Offline";"Lifestyle";"266.476,700000"
"Diciembre 2024";"Ahumada";"3411393";"04 - Coquimbo";"La Serena";"474 Ahumada - Av. Balmaceda 2154, La Serena";"Offline";"Lifestyle";"618.942,800000"
"Mayo 2024";"Ahumada";"3411561";"13 - Metropolitana de Santiago";"San Bernardo";"424 Ahumada - San José 69, San Bernardo";"Offline";"Lifestyle";"123.986,100000"
"Julio 2024";"Ahumada";"3411377";"13 - Metropolitana de Santiago";"Providencia";"067 Ahumada - Av. 11 de Septiembre 1313, Providencia";"Offline";"Lifestyle";"190.923,600000"
"Diciembre 2024";"Ahumada";"3411538";"13 - Metropolitana de Santiago";"Santiago";"350 Ahumada - Nataniel 620, Santiago";"Offline";"Lifestyle";"109.753,700000"
"Octubre 2024";"Ahumada";"3411540";"13 - Metropolitana de Santiago";"Pudahuel";"360 Ahumada - Pajaritos 7001, Pudahuel";"Offline";"Lifestyle";"252.946,400000"
"Noviembre 2024";"Ahumada";"3411529";"13 - Metropolitana de Santiago";"Vitacura";"091 Ahumada - Luis Pasteur 5875, Vitacura";"Offline";"Lifestyle";"103.637,100000"
"Junio 2024";"Ahumada";"3399604";"13 - Metropolitana de Santiago";"Las Condes";"058 Ahumada - Av. Cristobal Colón 5090, Las Condes";"Offline";"Lifestyle";"415.262,400000"
"Agosto 2024";"Ahumada";"3399601";"13 - Metropolitana de Santiago";"Maipú";"081 Ahumada - Av. Ramón Freire 2340, Maipú";"Offline";"Lifestyle";"611.350,600000"
"Junio 2024";"Ahumada";"3411383";"13 - Metropolitana de Santiago";"Cerrillos";"426 Ahumada - Av. Américo Vespucio 2500, Cerrillos";"Offline";"Lifestyle";"198.313,500000"
"Diciembre 2024";"Cruz Verde";"3399312";"13 - Metropolitana de Santiago";"Independencia";"0280 Cruz Verde - Av. Independencia 936, Independencia";"Offline";"Lifestyle";"1.215.279,170000"
"Diciembre 2024";"Cruz Verde";"3399689";"05 - Valparaíso";"Casablanca";"0944 Cruz Verde - Av. Diego Portales 551, Casablanca";"Offline";"Lifestyle";"8.497.762,630000"
"Diciembre 2024";"Cruz Verde";"3401600";"13 - Metropolitana de Santiago";"Las Condes";"1119 Cruz Verde - Isabel La Catolica 4394, Las Condes";"Offline";"Lifestyle";"2.768.457,650000"
"Abril 2024";"Cruz Verde";"3399107";"07 - Maule";"Curicó";"C91 Cruz Verde - Arturo Prat 499, Curicó";"Offline";"Lifestyle";"1.682.395,820000"
"Diciembre 2024";"Cruz Verde";"3399012";"04 - Coquimbo";"La Serena";"1009 Cruz Verde - Av. Balmaceda 2885, La Serena";"Offline";"Lifestyle";"2.076.076,380000"
"Junio 2024";"Cruz Verde";"3436353";"08 - Biobío";"Concepción";"1157 Cruz Verde - Barros Arana 472, Galeria Italia, Concepción";"Offline";"Lifestyle";"487.600,120000"
"Enero 2024";"Cruz Verde";"3399169";"09 - La Araucanía";"Temuco";"0368 Cruz Verde - Manuel Montt 801, Temuco";"Offline";"Lifestyle";"1.023.555,890000"
"Junio 2024";"Cruz Verde";"3399169";"09 - La Araucanía";"Temuco";"0368 Cruz Verde - Manuel Montt 801, Temuco";"Offline";"Lifestyle";"785.658,230000"
"Agosto 2024";"Cruz Verde";"3399209";"11 - Aysén del General Carlos Ibañez del Campo";"Coyhaique";"0180 Cruz Verde - Arturo Prat 307, Coyhaique";"Offline";"Lifestyle";"3.737.124,790000"
"Septiembre 2024";"Cruz Verde";"3401502";"04 - Coquimbo";"La Serena";"0865 Cruz Verde - Cuatro Esquinas 1617, La Serena";"Offline";"Lifestyle";"148.396,570000"
"Diciembre 2024";"Cruz Verde";"3401370";"04 - Coquimbo";"La Serena";"0254 Cruz Verde - Av. Libertador 1401, La Serena";"Offline";"Lifestyle";"871.141,880000"
"Diciembre 2024";"Cruz Verde";"3401423";"13 - Metropolitana de Santiago";"Puente Alto";"0418 Cruz Verde - Concha y Toro 194, Puente Alto";"Offline";"Lifestyle";"953.531,530000"
"Septiembre 2024";"Cruz Verde";"3399307";"13 - Metropolitana de Santiago";"Providencia";"0412 Cruz Verde - Av. Francisco Bilbao 2191, Providencia";"Offline";"Lifestyle";"356.885,760000"
"Agosto 2024";"Cruz Verde";"3399706";"05 - Valparaíso";"Concón";"0310 Cruz Verde - Magallanes 866, Concón";"Offline";"Lifestyle";"680.941,800000"
"Diciembre 2024";"Cruz Verde";"3399289";"13 - Metropolitana de Santiago";"La Florida";"0405 Cruz Verde - Av. Vicuña Mackenna 7110, La Florida";"Offline";"Lifestyle";"4.232.725,280000"
"Octubre 2024";"Cruz Verde";"3399084";"06 - Libertador General Bernardo OHiggins";"Santa Cruz";"0837 Cruz Verde - Orlandini 34, Santa Cruz";"Offline";"Lifestyle";"841.235,990000"
